stage,role,column,theme,dtype,n_non_null,pct_non_null,n_rows
raw_euss_mp3,column,out.propane.range_oven.energy_consumption.kwh.savings,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.site_energy.net.energy_consumption.kwh.savings,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.site_energy.total.energy_consumption.kwh.savings,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.net.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.total.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.fuel_oil.total.energy_consumption.kwh.savings,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.natural_gas.total.energy_consumption.kwh.savings,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.propane.total.energy_consumption.kwh.savings,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.hot_water.clothes_washer.gal.savings,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.hot_water.dishwasher.gal.savings,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.hot_water.distribution_waste.gal.savings,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.hot_water.fixtures.gal.savings,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.load.cooling.energy_delivered.kbtu.savings,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.load.heating.energy_delivered.kbtu.savings,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.load.hot_water.energy_delivered.kbtu.savings,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.peak_when_cooling.kw.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.peak_when_heating.kw.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.load.cooling.peak.kbtu_hr.savings,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.load.heating.peak.kbtu_hr.savings,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.unmet_hours.cooling.hour.savings,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.unmet_hours.heating.hour.savings,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions_reduction.electricity.lrmer_95_decarb_by_2035_15_2025_start.co2e_kg,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions_reduction.fuel_oil.lrmer_95_decarb_by_2035_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions_reduction.natural_gas.lrmer_95_decarb_by_2035_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions_reduction.propane.lrmer_95_decarb_by_2035_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions_reduction.electricity.lrmer_low_re_cost_15_2025_start.co2e_kg,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions_reduction.fuel_oil.lrmer_low_re_cost_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions_reduction.natural_gas.lrmer_low_re_cost_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions_reduction.propane.lrmer_low_re_cost_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions_reduction.electricity.lrmer_low_re_cost_25_2025_start.co2e_kg,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions_reduction.fuel_oil.lrmer_low_re_cost_25_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions_reduction.natural_gas.lrmer_low_re_cost_25_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions_reduction.propane.lrmer_low_re_cost_25_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions_reduction.electricity.lrmer_mid_case_15_2025_start.co2e_kg,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions_reduction.fuel_oil.lrmer_mid_case_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions_reduction.natural_gas.lrmer_mid_case_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions_reduction.propane.lrmer_mid_case_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions_reduction.all_fuels.lrmer_95_decarb_by_2035_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions_reduction.all_fuels.lrmer_low_re_cost_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions_reduction.all_fuels.lrmer_low_re_cost_25_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions_reduction.all_fuels.lrmer_mid_case_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,upgrade.hvac_cooling_efficiency,equipment,object,331526,100.0,331531
raw_euss_mp3,column,upgrade.hvac_heating_efficiency,equipment,object,331526,100.0,331531
raw_euss_mp3,column,upgrade.hvac_heating_type,equipment,object,266363,80.3,331531
baseline_home,index,bldg_id,identifier,int64,331531,100.0,331531
baseline_home,column,weight,identifier,float64,331531,100.0,331531
baseline_home,column,square_footage,building,float64,331531,100.0,331531
baseline_home,column,census_region,geo_climate,object,331531,100.0,331531
baseline_home,column,census_division,geo_climate,object,331531,100.0,331531
baseline_home,column,census_division_recs,geo_climate,object,331531,100.0,331531
baseline_home,column,building_america_climate_zone,geo_climate,object,331531,100.0,331531
baseline_home,column,reeds_balancing_area,geo_climate,int64,331531,100.0,331531
baseline_home,column,state,identifier,object,331531,100.0,331531
baseline_home,column,city,geo_climate,object,331531,100.0,331531
baseline_home,column,urbanicity,geo_climate,object,331531,100.0,331531
baseline_home,column,county,identifier,object,331531,100.0,331531
baseline_home,column,county_fips,identifier,object,331531,100.0,331531
baseline_home,column,puma,identifier,object,331531,100.0,331531
baseline_home,column,county_and_puma,identifier,object,331531,100.0,331531
baseline_home,column,weather_file_city,geo_climate,object,331531,100.0,331531
baseline_home,column,Longitude,geo_climate,float64,331531,100.0,331531
baseline_home,column,Latitude,geo_climate,float64,331531,100.0,331531
baseline_home,column,building_type,building,object,331531,100.0,331531
baseline_home,column,income,building,object,331531,100.0,331531
baseline_home,column,federal_poverty_level,building,object,331531,100.0,331531
baseline_home,column,occupancy,building,object,331531,100.0,331531
baseline_home,column,tenure,building,object,331531,100.0,331531
baseline_home,column,vacancy_status,building,object,331531,100.0,331531
baseline_home,column,vintage,building,object,331531,100.0,331531
baseline_home,column,gea_region,geo_climate,object,331520,100.0,331531
baseline_home,column,base_heating_fuel,equipment,object,330634,99.7,331531
baseline_home,column,heating_type,equipment,object,321357,96.9,331531
baseline_home,column,base_heating_efficiency,equipment,object,330634,99.7,331531
baseline_home,column,base_electricity_heating_consumption,geo_climate,float64,260211,78.5,331531
baseline_home,column,base_fuelOil_heating_consumption,consumption,float64,260211,78.5,331531
baseline_home,column,base_naturalGas_heating_consumption,consumption,float64,260211,78.5,331531
baseline_home,column,base_propane_heating_consumption,consumption,float64,260211,78.5,331531
baseline_home,column,base_cooling_fuel,equipment,object,331531,100.0,331531
baseline_home,column,cooling_type,equipment,object,281944,85.0,331531
baseline_home,column,base_cooling_efficiency,equipment,object,281944,85.0,331531
baseline_home,column,base_electricity_cooling_consumption,geo_climate,float64,250576,75.6,331531
baseline_home,column,baseline_total_site_consumption,consumption,float64,331531,100.0,331531
baseline_home,column,baseline_heating_consumption,consumption,float64,258897,78.1,331531
baseline_home,column,baseline_cooling_consumption,consumption,float64,250569,75.6,331531
baseline_home,column,include_all,other,bool,331531,100.0,331531
baseline_home,column,valid_fuel_heating,other,bool,331531,100.0,331531
baseline_home,column,valid_tech_heating,other,bool,331531,100.0,331531
baseline_home,column,include_heating,other,bool,331531,100.0,331531
baseline_home,column,valid_fuel_cooling,other,bool,331531,100.0,331531
baseline_home,column,valid_tech_cooling,other,bool,331531,100.0,331531
baseline_home,column,include_cooling,other,bool,331531,100.0,331531
baseline_home,column,baseline_heating_lifetime_mt_co2e_lrmer,emissions_damages,float64,260204,78.5,331531
baseline_home,column,baseline_heating_lifetime_damages_climate_lrmer_lower,emissions_damages,float64,260204,78.5,331531
baseline_home,column,baseline_heating_lifetime_damages_climate_lrmer_central,emissions_damages,float64,260204,78.5,331531
baseline_home,column,baseline_heating_lifetime_damages_climate_lrmer_upper,emissions_damages,float64,260204,78.5,331531
baseline_home,column,baseline_heating_lifetime_mt_co2e_srmer,emissions_damages,float64,260204,78.5,331531
baseline_home,column,baseline_heating_lifetime_damages_climate_srmer_lower,emissions_damages,float64,260204,78.5,331531
baseline_home,column,baseline_heating_lifetime_damages_climate_srmer_central,emissions_damages,float64,260204,78.5,331531
baseline_home,column,baseline_heating_lifetime_damages_climate_srmer_upper,emissions_damages,float64,260204,78.5,331531
baseline_home,column,baseline_cooling_lifetime_mt_co2e_lrmer,emissions_damages,float64,250570,75.6,331531
baseline_home,column,baseline_cooling_lifetime_damages_climate_lrmer_lower,emissions_damages,float64,250570,75.6,331531
baseline_home,column,baseline_cooling_lifetime_damages_climate_lrmer_central,emissions_damages,float64,250570,75.6,331531
baseline_home,column,baseline_cooling_lifetime_damages_climate_lrmer_upper,emissions_damages,float64,250570,75.6,331531
baseline_home,column,baseline_cooling_lifetime_mt_co2e_srmer,emissions_damages,float64,250570,75.6,331531
baseline_home,column,baseline_cooling_lifetime_damages_climate_srmer_lower,emissions_damages,float64,250570,75.6,331531
baseline_home,column,baseline_cooling_lifetime_damages_climate_srmer_central,emissions_damages,float64,250570,75.6,331531
baseline_home,column,baseline_cooling_lifetime_damages_climate_srmer_upper,emissions_damages,float64,250570,75.6,331531
baseline_home,column,fuel_type_heating,equipment,object,321357,96.9,331531
baseline_home,column,fuel_type_cooling,equipment,object,331531,100.0,331531
baseline_home,column,baseline_heating_lifetime_fuel_cost,fuel_cost,float64,260211,78.5,331531
baseline_home,column,baseline_cooling_lifetime_fuel_cost,fuel_cost,float64,250576,75.6,331531
mp3_home_renamed,index,bldg_id,identifier,int64,331531,100.0,331531
mp3_home_renamed,column,weight,identifier,float64,331531,100.0,331531
mp3_home_renamed,column,square_footage,building,float64,331531,100.0,331531
mp3_home_renamed,column,census_region,geo_climate,object,331531,100.0,331531
mp3_home_renamed,column,census_division,geo_climate,object,331531,100.0,331531
mp3_home_renamed,column,census_division_recs,geo_climate,object,331531,100.0,331531
mp3_home_renamed,column,building_america_climate_zone,geo_climate,object,331531,100.0,331531
mp3_home_renamed,column,reeds_balancing_area,geo_climate,int64,331531,100.0,331531
mp3_home_renamed,column,state,identifier,object,331531,100.0,331531
mp3_home_renamed,column,city,geo_climate,object,331531,100.0,331531
mp3_home_renamed,column,urbanicity,geo_climate,object,331531,100.0,331531
mp3_home_renamed,column,county,identifier,object,331531,100.0,331531
mp3_home_renamed,column,county_fips,identifier,object,331531,100.0,331531
mp3_home_renamed,column,puma,identifier,object,331531,100.0,331531
mp3_home_renamed,column,county_and_puma,identifier,object,331531,100.0,331531
mp3_home_renamed,column,weather_file_city,geo_climate,object,331531,100.0,331531
mp3_home_renamed,column,Longitude,geo_climate,float64,331531,100.0,331531
mp3_home_renamed,column,Latitude,geo_climate,float64,331531,100.0,331531
mp3_home_renamed,column,building_type,building,object,331531,100.0,331531
mp3_home_renamed,column,income,building,float64,331531,100.0,331531
mp3_home_renamed,column,federal_poverty_level,building,object,331531,100.0,331531
mp3_home_renamed,column,occupancy,building,object,331531,100.0,331531
mp3_home_renamed,column,tenure,building,object,331531,100.0,331531
mp3_home_renamed,column,vacancy_status,building,object,331531,100.0,331531
mp3_home_renamed,column,vintage,building,object,331531,100.0,331531
mp3_home_renamed,column,gea_region,geo_climate,object,331520,100.0,331531
mp3_home_renamed,column,base_heating_fuel,equipment,object,330634,99.7,331531
mp3_home_renamed,column,heating_type,equipment,object,321357,96.9,331531
mp3_home_renamed,column,base_heating_efficiency,equipment,object,330634,99.7,331531
mp3_home_renamed,column,base_electricity_heating_consumption,geo_climate,float64,260211,78.5,331531
mp3_home_renamed,column,base_fuelOil_heating_consumption,consumption,float64,260211,78.5,331531
mp3_home_renamed,column,base_naturalGas_heating_consumption,consumption,float64,260211,78.5,331531
mp3_home_renamed,column,base_propane_heating_consumption,consumption,float64,260211,78.5,331531
mp3_home_renamed,column,base_cooling_fuel,equipment,object,331531,100.0,331531
mp3_home_renamed,column,cooling_type,equipment,object,281944,85.0,331531
mp3_home_renamed,column,base_cooling_efficiency,equipment,object,281944,85.0,331531
mp3_home_renamed,column,base_electricity_cooling_consumption,geo_climate,float64,250576,75.6,331531
mp3_home_renamed,column,baseline_total_site_consumption,consumption,float64,331531,100.0,331531
mp3_home_renamed,column,baseline_heating_consumption,consumption,float64,258897,78.1,331531
mp3_home_renamed,column,baseline_cooling_consumption,consumption,float64,250569,75.6,331531
mp3_home_renamed,column,include_all,other,bool,331531,100.0,331531
mp3_home_renamed,column,valid_fuel_heating,other,bool,331531,100.0,331531
mp3_home_renamed,column,valid_tech_heating,other,bool,331531,100.0,331531
mp3_home_renamed,column,include_heating,other,bool,331531,100.0,331531
mp3_home_renamed,column,valid_fuel_cooling,other,bool,331531,100.0,331531
mp3_home_renamed,column,valid_tech_cooling,other,bool,331531,100.0,331531
mp3_home_renamed,column,include_cooling,other,bool,331531,100.0,331531
mp3_home_renamed,column,baseline_heating_lifetime_mt_co2e_lrmer,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,baseline_heating_lifetime_damages_climate_lrmer_lower,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,baseline_heating_lifetime_damages_climate_lrmer_central,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,baseline_heating_lifetime_damages_climate_lrmer_upper,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,baseline_heating_lifetime_mt_co2e_srmer,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,baseline_heating_lifetime_damages_climate_srmer_lower,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,baseline_heating_lifetime_damages_climate_srmer_central,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,baseline_heating_lifetime_damages_climate_srmer_upper,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,baseline_cooling_lifetime_mt_co2e_lrmer,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,baseline_cooling_lifetime_damages_climate_lrmer_lower,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,baseline_cooling_lifetime_damages_climate_lrmer_central,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,baseline_cooling_lifetime_damages_climate_lrmer_upper,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,baseline_cooling_lifetime_mt_co2e_srmer,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,baseline_cooling_lifetime_damages_climate_srmer_lower,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,baseline_cooling_lifetime_damages_climate_srmer_central,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,baseline_cooling_lifetime_damages_climate_srmer_upper,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,fuel_type_heating,equipment,object,321357,96.9,331531
mp3_home_renamed,column,fuel_type_cooling,equipment,object,331531,100.0,331531
mp3_home_renamed,column,hvac_has_ducts,equipment,object,331531,100.0,331531
mp3_home_renamed,column,hvac_heating_type_and_fuel,equipment,object,321357,96.9,331531
mp3_home_renamed,column,hvac_heating_efficiency,equipment,object,330634,99.7,331531
mp3_home_renamed,column,size_heating_system_primary_k_btu_h,equipment,float64,331531,100.0,331531
mp3_home_renamed,column,upgrade_hvac_heating_efficiency,equipment,object,331526,100.0,331531
mp3_home_renamed,column,hvac_cooling_type,equipment,object,281944,85.0,331531
mp3_home_renamed,column,hvac_cooling_efficiency,equipment,object,281944,85.0,331531
mp3_home_renamed,column,size_cooling_system_primary_k_btu_h,equipment,float64,331531,100.0,331531
mp3_home_renamed,column,upgrade_hvac_cooling_efficiency,equipment,object,331526,100.0,331531
mp3_home_renamed,column,mp4_heating_consumption,consumption,float64,260211,78.5,331531
mp3_home_renamed,column,mp4_cooling_consumption,consumption,float64,250576,75.6,331531
mp3_home_renamed,column,mp4_modeled_savings_frac,other,float64,258897,78.1,331531
mp3_home_renamed,column,ref2025_mp4_heating_lifetime_mt_co2e_lrmer,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,ref2025_mp4_heating_lifetime_damages_climate_lrmer_lower,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,ref2025_mp4_heating_avoided_damages_climate_lrmer_lower,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,ref2025_mp4_heating_lifetime_damages_climate_lrmer_central,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,ref2025_mp4_heating_avoided_damages_climate_lrmer_central,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,ref2025_mp4_heating_lifetime_damages_climate_lrmer_upper,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,ref2025_mp4_heating_avoided_damages_climate_lrmer_upper,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,ref2025_mp4_heating_avoided_mt_co2e_lrmer,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,ref2025_mp4_heating_lifetime_mt_co2e_srmer,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,ref2025_mp4_heating_lifetime_damages_climate_srmer_lower,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,ref2025_mp4_heating_avoided_damages_climate_srmer_lower,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,ref2025_mp4_heating_lifetime_damages_climate_srmer_central,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,ref2025_mp4_heating_avoided_damages_climate_srmer_central,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,ref2025_mp4_heating_lifetime_damages_climate_srmer_upper,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,ref2025_mp4_heating_avoided_damages_climate_srmer_upper,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,ref2025_mp4_heating_avoided_mt_co2e_srmer,emissions_damages,float64,260204,78.5,331531
mp3_home_renamed,column,ref2025_mp4_cooling_lifetime_mt_co2e_lrmer,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,ref2025_mp4_cooling_lifetime_damages_climate_lrmer_lower,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,ref2025_mp4_cooling_avoided_damages_climate_lrmer_lower,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,ref2025_mp4_cooling_lifetime_damages_climate_lrmer_central,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,ref2025_mp4_cooling_avoided_damages_climate_lrmer_central,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,ref2025_mp4_cooling_lifetime_damages_climate_lrmer_upper,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,ref2025_mp4_cooling_avoided_damages_climate_lrmer_upper,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,ref2025_mp4_cooling_avoided_mt_co2e_lrmer,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,ref2025_mp4_cooling_lifetime_mt_co2e_srmer,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,ref2025_mp4_cooling_lifetime_damages_climate_srmer_lower,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,ref2025_mp4_cooling_avoided_damages_climate_srmer_lower,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,ref2025_mp4_cooling_lifetime_damages_climate_srmer_central,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,ref2025_mp4_cooling_avoided_damages_climate_srmer_central,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,ref2025_mp4_cooling_lifetime_damages_climate_srmer_upper,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,ref2025_mp4_cooling_avoided_damages_climate_srmer_upper,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,ref2025_mp4_cooling_avoided_mt_co2e_srmer,emissions_damages,float64,250570,75.6,331531
mp3_home_renamed,column,ref2025_mp4_heating_lifetime_fuel_cost,fuel_cost,float64,260211,78.5,331531
mp3_home_renamed,column,ref2025_mp4_heating_lifetime_savings_fuel_cost,fuel_cost,float64,260211,78.5,331531
mp3_home_renamed,column,baseline_heating_lifetime_fuel_cost,fuel_cost,float64,260211,78.5,331531
mp3_home_renamed,column,ref2025_mp4_cooling_lifetime_fuel_cost,fuel_cost,float64,250576,75.6,331531
mp3_home_renamed,column,ref2025_mp4_cooling_lifetime_savings_fuel_cost,fuel_cost,float64,250576,75.6,331531
mp3_home_renamed,column,baseline_cooling_lifetime_fuel_cost,fuel_cost,float64,250576,75.6,331531
mp3_home_renamed,column,mp4_heating_replacement_installed_cost_v4MID,capital_cost,float64,260211,78.5,331531
mp3_home_renamed,column,mp4_heating_upgrade_installed_cost_v4MID,capital_cost,float64,260211,78.5,331531
mp3_home_renamed,column,mp4_cooling_replacement_installed_cost_v4MID,capital_cost,float64,250307,75.5,331531
mp3_home_renamed,column,household_income,building,float64,331531,100.0,331531
mp3_home_renamed,column,census_area_medianIncome,building,float64,331531,100.0,331531
mp3_home_renamed,column,percent_AMI,other,float64,331531,100.0,331531
mp3_home_renamed,column,income_level,building,object,331531,100.0,331531
mp3_home_renamed,column,lmi_or_mui,other,object,331531,100.0,331531
mp3_home_renamed,column,public_discount_rate,other,float64,331531,100.0,331531
mp3_home_renamed,column,private_discount_rate_fixed_base,other,float64,331531,100.0,331531
mp3_home_renamed,column,private_discount_rate_variable,other,float64,331531,100.0,331531
mp3_home_renamed,column,mp4_heating_rebate_amount_v4MID,rebate_policy,float64,260211,78.5,331531
loaded_mp3_fixed,index,bldg_id,identifier,int64,331531,100.0,331531
loaded_mp3_fixed,column,weight,identifier,float64,331531,100.0,331531
loaded_mp3_fixed,column,square_footage,building,float64,331531,100.0,331531
loaded_mp3_fixed,column,census_region,geo_climate,object,331531,100.0,331531
loaded_mp3_fixed,column,census_division,geo_climate,object,331531,100.0,331531
loaded_mp3_fixed,column,census_division_recs,geo_climate,object,331531,100.0,331531
loaded_mp3_fixed,column,building_america_climate_zone,geo_climate,object,331531,100.0,331531
