fips,state_abbr,pollutant,model,season,elevated,damage
01023,AL,so2,EASIUR,summer,ground level,55842.92542658697730617433678368524635242
01023,AL,nox,EASIUR,summer,ground level,3778.2869486707281470640065931520292818098
01023,AL,pm25,EASIUR,fall,ground level,254961.29861047049438659274941573101053298
01023,AL,so2,EASIUR,fall,ground level,32559.721848479505345683325954361994308902
01023,AL,nox,EASIUR,fall,ground level,4564.7984879236112811163448725794447586134
01023,AL,pm25,InMAP,annual,ground level,95470.50628636764670242770574166710387876
01023,AL,so2,InMAP,annual,ground level,62697.71046317469322896239987408451829956
01023,AL,nox,InMAP,annual,ground level,24722.295673616766787118341874754477578976
01025,AL,pm25,AP2,annual,ground level,72894.57568536787232273992518702096798714
01025,AL,so2,AP2,annual,ground level,50671.56252774311336231078207694395075292
01025,AL,nox,AP2,annual,ground level,7120.253662310226710825492107953690871536
01025,AL,pm25,EASIUR,annual,ground level,237288.00741729382264697910807277805024136
01025,AL,so2,EASIUR,annual,ground level,55260.3006845965183820185283830773519132
01025,AL,nox,EASIUR,annual,ground level,11497.256179651228108447786695207458018214
01025,AL,pm25,EASIUR,winter,ground level,280721.82333068947572539001292048596281748
01025,AL,so2,EASIUR,winter,ground level,60789.58587900577968738782684756824413096
01025,AL,nox,EASIUR,winter,ground level,26799.48702744378443321718071004207466656
01025,AL,pm25,EASIUR,spring,ground level,200483.41608079950564492459842402492288892
01025,AL,so2,EASIUR,spring,ground level,66503.02443474383621119516554053089622202
01025,AL,nox,EASIUR,spring,ground level,10341.426365717444509303301022775204239366
01025,AL,pm25,EASIUR,summer,ground level,210731.76667297073338543223862914783054958
01025,AL,so2,EASIUR,summer,ground level,60960.23939247103092100178280715601105034
01025,AL,nox,EASIUR,summer,ground level,4501.6519791360871729741822308234726127626
01025,AL,pm25,EASIUR,fall,ground level,257215.02358471457858522154502932573011142
01025,AL,so2,EASIUR,fall,ground level,32788.353032164878222667917828583991220558
01025,AL,nox,EASIUR,fall,ground level,4346.4593463077259603997276646456886519126
01025,AL,pm25,InMAP,annual,ground level,96062.63556261886339461576872457886368894
01025,AL,so2,InMAP,annual,ground level,59667.72768231194949059164824412547659608
01025,AL,nox,InMAP,annual,ground level,20288.820079610813217872500636018060789308
01027,AL,pm25,AP2,annual,ground level,131357.38584808759187419427208356198899470
01027,AL,so2,AP2,annual,ground level,74294.44905847042662788524522080889868250
01027,AL,nox,AP2,annual,ground level,12098.463685685090103726670379553831758094
01027,AL,pm25,EASIUR,annual,ground level,347810.63095881069601525712575399394514396
01027,AL,so2,EASIUR,annual,ground level,60140.54103013378662715915043207018059296
01027,AL,nox,EASIUR,annual,ground level,16030.858582256882381633497526624785558974
01027,AL,pm25,EASIUR,winter,ground level,410285.386016515540302883151560503121704
01027,AL,so2,EASIUR,winter,ground level,65507.5339099473963895261835875579045776
01027,AL,nox,EASIUR,winter,ground level,35750.781814722569878679467178178628453824
01027,AL,pm25,EASIUR,spring,ground level,325848.73889649151500927352614762114084882
01027,AL,so2,EASIUR,spring,ground level,75602.50478167298846236929129407423300904
01027,AL,nox,EASIUR,spring,ground level,16033.242292971697179949272800260095189414
01027,AL,pm25,EASIUR,summer,ground level,285252.33790689082949103881182563112056348
01027,AL,so2,EASIUR,summer,ground level,66084.10527025620094435610535761230142430
01027,AL,nox,EASIUR,summer,ground level,4839.6428320755526242051974345706984877626
01027,AL,pm25,EASIUR,fall,ground level,369856.06101534290476393693890596488826346
01027,AL,so2,EASIUR,fall,ground level,33368.020158658460987690217760223507901096
01027,AL,nox,EASIUR,fall,ground level,7499.767389257525353014665795186085504258
01027,AL,pm25,InMAP,annual,ground level,110327.86939710588387109250842389633933768
01027,AL,so2,InMAP,annual,ground level,64767.15442095241622553931459423889740074
01027,AL,nox,InMAP,annual,ground level,26239.708817862537592127390036333867649390
01029,AL,pm25,AP2,annual,ground level,173365.07447824548143781295001837303875248
01029,AL,so2,AP2,annual,ground level,88600.37554469963916604213001560259393124
01029,AL,nox,AP2,annual,ground level,16032.850425227539993540476034249399696626
01029,AL,pm25,EASIUR,annual,ground level,429864.79984489191492507071533272050004606
01029,AL,so2,EASIUR,annual,ground level,63285.34636296543835672879892243200308534
01029,AL,nox,EASIUR,annual,ground level,20063.441098627256505398424579505124889144
01029,AL,pm25,EASIUR,winter,ground level,506398.4953228817501216703028197665690442
01029,AL,so2,EASIUR,winter,ground level,70812.10636172384452412322037397942805312
01029,AL,nox,EASIUR,winter,ground level,41999.791175961558892267730032624588156326
01029,AL,pm25,EASIUR,spring,ground level,407573.91894846434348670010161801456453888
01029,AL,so2,EASIUR,spring,ground level,76999.58858263096946695079911275992734308
01029,AL,nox,EASIUR,spring,ground level,20861.66735522944223912151943324266277770
01029,AL,pm25,EASIUR,summer,ground level,347223.2486223203724003671590553981615892
01029,AL,so2,EASIUR,summer,ground level,69663.33143473971229561910415354532573842
01029,AL,nox,EASIUR,summer,ground level,7189.406724140269979150183635127801214678
01029,AL,pm25,EASIUR,fall,ground level,458263.53648590468405586342834614984610510
01029,AL,so2,EASIUR,fall,ground level,35666.359072766030443884427303690025689092
01029,AL,nox,EASIUR,fall,ground level,10202.899139177505599317255894993508758362
01029,AL,pm25,InMAP,annual,ground level,142037.2340113438405200326554424685380952
01029,AL,so2,InMAP,annual,ground level,87188.81937845296557546203810200602346998
01029,AL,nox,InMAP,annual,ground level,33095.558735207368222273515088363989872430
01031,AL,pm25,AP2,annual,ground level,110034.39414830922549870215670471975132738
01031,AL,so2,AP2,annual,ground level,62223.13138518469697107933610993216858328
01031,AL,nox,AP2,annual,ground level,10825.128004661391292795995508316825969016
01031,AL,pm25,EASIUR,annual,ground level,271866.14458860053915776173759000302823636
01031,AL,so2,EASIUR,annual,ground level,55100.00942107435528241763428834370683226
01031,AL,nox,EASIUR,annual,ground level,13055.566147760129879404695953355236171094
01031,AL,pm25,EASIUR,winter,ground level,305329.54628248044192421370206413183426618
01031,AL,so2,EASIUR,winter,ground level,65724.61583910956482214836613681241662514
01031,AL,nox,EASIUR,winter,ground level,30794.26080227771540173756980134816065638
01031,AL,pm25,EASIUR,spring,ground level,237762.34884099465076795465003140228628284
01031,AL,so2,EASIUR,spring,ground level,66067.85798664514718000106750101352337590
01031,AL,nox,EASIUR,spring,ground level,11381.299676518673886441408411784858541778
