fips,state_abbr,pollutant,model,season,elevated,damage
01017,AL,nox,EASIUR,annual,ground level,5800.177352747890039154849022143
01017,AL,pm25,EASIUR,winter,ground level,161261.45547392260974939186060761
01017,AL,so2,EASIUR,winter,ground level,24323.09923052327692745813498027
01017,AL,nox,EASIUR,winter,ground level,13381.905450369777182950310204332
01017,AL,pm25,EASIUR,spring,ground level,123497.14168140562953775468532564
01017,AL,so2,EASIUR,spring,ground level,30065.12657749385654334124472431
01017,AL,nox,EASIUR,spring,ground level,5406.830566731312838856827312052
01017,AL,pm25,EASIUR,summer,ground level,113002.37749814722453550051881406
01017,AL,so2,EASIUR,summer,ground level,25259.03647967178539467769416467
01017,AL,nox,EASIUR,summer,ground level,1658.961889640707444587243528988
01017,AL,pm25,EASIUR,fall,ground level,145366.99650088960224720782855492
01017,AL,so2,EASIUR,fall,ground level,12963.281848441473796410292923952
01017,AL,nox,EASIUR,fall,ground level,2753.011504249782097004676060149
01017,AL,pm25,InMAP,annual,ground level,62493.8456348693384918328468342
01017,AL,so2,InMAP,annual,ground level,30887.98069055670823178865003796
01017,AL,nox,InMAP,annual,ground level,12245.007079535593632564595378086
01019,AL,pm25,AP2,annual,ground level,71578.31559967162740347738015801
01019,AL,so2,AP2,annual,ground level,36873.42685975040055762283084113
01019,AL,nox,AP2,annual,ground level,7046.861108721215961558977888669
01019,AL,pm25,EASIUR,annual,ground level,165795.30797573922242561899881404
01019,AL,so2,EASIUR,annual,ground level,26900.30206599204894109895052858
01019,AL,nox,EASIUR,annual,ground level,8408.013628755621883063352277859
01019,AL,pm25,EASIUR,winter,ground level,194390.4046771959815228879448806
01019,AL,so2,EASIUR,winter,ground level,29574.53900188324637770586618311
01019,AL,nox,EASIUR,winter,ground level,17403.31302417153206659523031848
01019,AL,pm25,EASIUR,spring,ground level,152672.91055565760134232380275251
01019,AL,so2,EASIUR,spring,ground level,34377.40202619437430605579933522
01019,AL,nox,EASIUR,spring,ground level,9293.496805093186028645595388876
01019,AL,pm25,EASIUR,summer,ground level,136436.86312340560824960440650539
01019,AL,so2,EASIUR,summer,ground level,29008.32607129479468724119393298
01019,AL,nox,EASIUR,summer,ground level,2912.160892703620824567279490406
01019,AL,pm25,EASIUR,fall,ground level,179681.05354669905706223611230409
01019,AL,so2,EASIUR,fall,ground level,14640.941164595896834070908764704
01019,AL,nox,EASIUR,fall,ground level,4023.083793054168019224964930623
01019,AL,pm25,InMAP,annual,ground level,78453.96131485749768841605420488
01019,AL,so2,InMAP,annual,ground level,43743.44938042567931718197585662
01019,AL,nox,InMAP,annual,ground level,18137.541984285314009976540690467
01021,AL,pm25,AP2,annual,ground level,44213.17003810348185586272977229
01021,AL,so2,AP2,annual,ground level,24306.34521036057099538643613794
01021,AL,nox,AP2,annual,ground level,3226.302111869063194979403132226
01021,AL,pm25,EASIUR,annual,ground level,129473.14127228551508400210176029
01021,AL,so2,EASIUR,annual,ground level,23875.92536379002862588829297354
01021,AL,nox,EASIUR,annual,ground level,5744.588766751493853151111906668
01021,AL,pm25,EASIUR,winter,ground level,153054.4916021070157461041367668
01021,AL,so2,EASIUR,winter,ground level,24693.25522998563709404013726412
01021,AL,nox,EASIUR,winter,ground level,13045.042391934898541530345494524
01021,AL,pm25,EASIUR,spring,ground level,125107.84676024056088102632477703
01021,AL,so2,EASIUR,spring,ground level,32090.98948739124381555302467908
01021,AL,nox,EASIUR,spring,ground level,5876.099335990419614829268782312
01021,AL,pm25,EASIUR,summer,ground level,103615.37272555882715165771715977
01021,AL,so2,EASIUR,summer,ground level,25611.86101384995827326033308631
01021,AL,nox,EASIUR,summer,ground level,1739.3384123962588761588528312869
01021,AL,pm25,EASIUR,fall,ground level,136114.85400123585062501683850705
01021,AL,so2,EASIUR,fall,ground level,13107.595723933217100360693813803
01021,AL,nox,EASIUR,fall,ground level,2317.874926684419727543607637193
01021,AL,pm25,InMAP,annual,ground level,182471.26893490591043013479676656
01021,AL,so2,InMAP,annual,ground level,34655.67009573524633776684448471
01021,AL,nox,InMAP,annual,ground level,16017.060804079809450372891910793
01023,AL,pm25,AP2,annual,ground level,27844.07652168190147605351738564
01023,AL,so2,AP2,annual,ground level,19799.82692783212272572410482305
01023,AL,nox,AP2,annual,ground level,3351.70381314596014314625527673
01023,AL,pm25,EASIUR,annual,ground level,88483.23968608426794856634929597
01023,AL,so2,EASIUR,annual,ground level,21183.06474403703712163115418424
01023,AL,nox,EASIUR,annual,ground level,4557.537866767889031973168421971
01023,AL,pm25,EASIUR,winter,ground level,108976.44870434884744850130616521
01023,AL,so2,EASIUR,winter,ground level,24185.93419223145574209561015358
01023,AL,nox,EASIUR,winter,ground level,11106.070523380512455076257154688
01023,AL,pm25,EASIUR,spring,ground level,76745.27057097657227811799758436
01023,AL,so2,EASIUR,spring,ground level,26138.16691290765318437766811111
01023,AL,nox,EASIUR,spring,ground level,3875.67301054216013902772010069
01023,AL,pm25,EASIUR,summer,ground level,68977.8817533369316612056071198
01023,AL,so2,EASIUR,summer,ground level,21735.07301407471084610578387279
01023,AL,nox,EASIUR,summer,ground level,1471.1460286868285562330169309051
01023,AL,pm25,EASIUR,fall,ground level,99233.35771567472040644048631451
01023,AL,so2,EASIUR,fall,ground level,12673.084856933959985131995277449
01023,AL,nox,EASIUR,fall,ground level,1777.2619044620084012844930609233
01023,AL,pm25,InMAP,annual,ground level,37158.40886400584886046754338262
01023,AL,so2,InMAP,annual,ground level,24403.00402335005235055887593222
01023,AL,nox,InMAP,annual,ground level,9622.702939307656873515576037712
01025,AL,pm25,AP2,annual,ground level,28371.69637161262943800798203943
01025,AL,so2,AP2,annual,ground level,19722.34185410392696362129339754
01025,AL,nox,AP2,annual,ground level,2771.863203579192520585310323432
01025,AL,pm25,EASIUR,annual,ground level,92354.78729245099249440615717132
01025,AL,so2,EASIUR,annual,ground level,21508.3113275111354241593765834
01025,AL,nox,EASIUR,annual,ground level,4475.423662639673947872844869193
01025,AL,pm25,EASIUR,winter,ground level,109259.53685177325846322531169726
