fips,state_abbr,pollutant,model,season,elevated,damage
01013,AL,nox,InMAP,annual,high stack,17445.217505458753059987943104003316591326
01015,AL,pm25,AP2,annual,high stack,93683.64889811028114629145095171315698758
01015,AL,so2,AP2,annual,high stack,65821.00767125486266834784345352985934982
01015,AL,nox,AP2,annual,high stack,10805.835706025409159098813284583667995124
01015,AL,pm25,EASIUR,annual,high stack,202581.6247449104362465820506090163497524
01015,AL,so2,EASIUR,annual,high stack,61572.84346867409234365691866736139010464
01015,AL,nox,EASIUR,annual,high stack,11813.883866722852899197571810520421304282
01015,AL,pm25,EASIUR,winter,high stack,254328.97463864679936195519845782089374994
01015,AL,so2,EASIUR,winter,high stack,55614.70353210985874885327829752359961850
01015,AL,nox,EASIUR,winter,high stack,23721.032417927909017546623065203496597874
01015,AL,pm25,EASIUR,spring,high stack,177364.33678846939577536221058785126345930
01015,AL,so2,EASIUR,spring,high stack,82649.60391851677639510588974475809916704
01015,AL,nox,EASIUR,spring,high stack,13003.193790981676836188827755580956934416
01015,AL,pm25,EASIUR,summer,high stack,163727.97040622589015614875540276209967746
01015,AL,so2,EASIUR,summer,high stack,68993.02579775380883809108547601612344022
01015,AL,nox,EASIUR,summer,high stack,4803.6478646715388140651827161417344338004
01015,AL,pm25,EASIUR,fall,high stack,214905.21714630065693981007527575889672094
01015,AL,so2,EASIUR,fall,high stack,39034.040626315277182061196913864697704074
01015,AL,nox,EASIUR,fall,high stack,5727.661393310396626153937806849550256822
01015,AL,pm25,InMAP,annual,high stack,138326.63272773305830444605713142309914862
01015,AL,so2,InMAP,annual,high stack,91464.47027360093477614475774046991713576
01015,AL,nox,InMAP,annual,high stack,30361.900337330866656940161253302519109374
01017,AL,pm25,AP2,annual,high stack,79658.3126812158884191326260042025744498
01017,AL,so2,AP2,annual,high stack,57298.70345359127511675840616656908702304
01017,AL,nox,AP2,annual,high stack,8377.655333719778751652832639099096260812
01017,AL,pm25,EASIUR,annual,high stack,175468.7332525837229504367357903572552874
01017,AL,so2,EASIUR,annual,high stack,56010.12278922953720637626238411157589568
01017,AL,nox,EASIUR,annual,high stack,9300.728012914467184813176137694617512224
01017,AL,pm25,EASIUR,winter,high stack,225929.3373618337172093386578980954365902
01017,AL,so2,EASIUR,winter,high stack,49898.32476987278813818484192342670846498
01017,AL,nox,EASIUR,winter,high stack,19739.803988591579315121015534711173137062
01017,AL,pm25,EASIUR,spring,high stack,150468.15722241363973924206968896304744922
01017,AL,so2,EASIUR,spring,high stack,77743.58447058427572389852361867058346706
01017,AL,nox,EASIUR,spring,high stack,9053.274349109998566782388465134079242772
01017,AL,pm25,EASIUR,summer,high stack,133285.94964305811538379360620199366701044
01017,AL,so2,EASIUR,summer,high stack,59894.91639227564903291902613635070851194
01017,AL,nox,EASIUR,summer,high stack,3405.7328410803834931192517454793627552704
01017,AL,pm25,EASIUR,fall,high stack,192191.4887830309153397946653045685019968
01017,AL,so2,EASIUR,fall,high stack,36503.66552418443868355462056987054854070
01017,AL,nox,EASIUR,fall,high stack,5004.100872875867474352127313928744729870
01017,AL,pm25,InMAP,annual,high stack,116802.8474681710636159954944540109056678
01017,AL,so2,InMAP,annual,high stack,77581.84669394171419250818593674030700852
01017,AL,nox,InMAP,annual,high stack,25704.348627608514240443138688911565850542
01019,AL,pm25,AP2,annual,high stack,95215.10564139687213078365054189626972302
01019,AL,so2,AP2,annual,high stack,68249.58378301969168648817856792369816606
01019,AL,nox,AP2,annual,high stack,11625.412126026529704665348226177998346444
01019,AL,pm25,EASIUR,annual,high stack,205681.43416845821641970717873567061242922
01019,AL,so2,EASIUR,annual,high stack,63834.13757196555893153937148583864911428
01019,AL,nox,EASIUR,annual,high stack,13183.743244621894878130320388502934863148
01019,AL,pm25,EASIUR,winter,high stack,258684.62091338159276894820463968492576396
01019,AL,so2,EASIUR,winter,high stack,59021.04276269261660791849504773536133294
01019,AL,nox,EASIUR,winter,high stack,26411.636369373328940018256977311882504728
01019,AL,pm25,EASIUR,spring,high stack,181400.01833869694118854967418535216448444
01019,AL,so2,EASIUR,spring,high stack,86348.89785469940446664175151497532185336
01019,AL,nox,EASIUR,spring,high stack,14114.111662817344338684087128022087147402
01019,AL,pm25,EASIUR,summer,high stack,160428.09549200290912053821648561907464130
01019,AL,so2,EASIUR,summer,high stack,69288.89009288947942789389595315266278712
01019,AL,nox,EASIUR,summer,high stack,4865.1267800045860770124702488654692146218
01019,AL,pm25,EASIUR,fall,high stack,222213.00192975042535384458234389853022914
