fips,state_abbr,pollutant,model,season,elevated,damage
01037,AL,nox,EASIUR,winter,high stack,7732.923842639825617183294198183
01037,AL,pm25,EASIUR,spring,high stack,57110.26020119578938160686600792
01037,AL,so2,EASIUR,spring,high stack,30895.86048559215484189620430983
01037,AL,nox,EASIUR,spring,high stack,3508.074937719671328357815233082
01037,AL,pm25,EASIUR,summer,high stack,50306.62688433671824864452852368
01037,AL,so2,EASIUR,summer,high stack,22537.36162038263626352839877991
01037,AL,nox,EASIUR,summer,high stack,1237.5097637476083546796286795947
01037,AL,pm25,EASIUR,fall,high stack,73470.60814403144433775600733505
01037,AL,so2,EASIUR,fall,high stack,14354.486130663284124458113605474
01037,AL,nox,EASIUR,fall,high stack,1718.1984953613582492063740502275
01037,AL,pm25,InMAP,annual,high stack,46576.269124974914888135609424
01037,AL,so2,InMAP,annual,high stack,30875.50255404630145222571451116
