"","year","region","pollutant","factor","se","r2","int","warn"
"141",2018,"PA","so2",16.9356198258814,0.249653639011357,0.344450562636506,-5.94782932331133,0
"142",2018,"PA","nox",1.75438730448831,0.0459606957904501,0.142638510107669,-0.400093572420532,0
"143",2018,"PA","pm25",7.02056539111328,0.0215113791271331,0.924023337428613,-2.21379902598514,0
"144",2018,"PA","co2",21.9730652727401,0.0547880614433614,0.948361972015848,-6.79274049770098,0
"145",2018,"RI","so2",0.0767660220998287,0.00154090450094257,0.232761283538699,-0.0228752230481805,0
"146",2018,"RI","nox",0.0776791813017607,0.0402844029259951,0.00045428843884838,-2.13057782496328,0
"147",2018,"RI","pm25",4.0318699396148,0.0135985706575998,0.914859841735737,0.618931622052622,0
"148",2018,"RI","co2",17.413214983802,0.0548857788632327,0.924832322519218,-4.35339619553067,0
"149",2018,"SC","so2",5.63789169325024,0.0955294351572378,0.284538184812929,-1.44271491608992,0
"150",2018,"SC","nox",1.14726158730807,0.0192028590259546,0.289549112676296,-0.344477862359712,0
"151",2018,"SC","pm25",3.88201803260326,0.0112733113526851,0.931222511396293,0.018296659320865,0
"152",2018,"SC","co2",26.9479781688207,0.0602177851079407,0.958100098035958,-4.56412298135091,0
"153",2018,"SD","so2",2.93241012142615,0.135776623876011,0.0598354495828303,-4.9300610690662,0
"154",2018,"SD","nox",2.45710803619028,0.0630777404231389,0.171526147674445,-0.196827208039592,0
"155",2018,"SD","pm25",3.28629818306903,0.0179639174461185,0.820348354055395,0.179227472959759,0
"156",2018,"SD","co2",25.8085090962169,0.0999704406779073,0.900927742064204,0.060042913006999,0
"157",2018,"TN","so2",8.30834260141383,0.166435168707289,0.221507360569108,-0.770473153750907,0
"158",2018,"TN","nox",1.39525207980199,0.0513811421941876,0.0776577841556139,0.124856464060224,0
"159",2018,"TN","pm25",5.55344612479477,0.023485136648798,0.86458313443171,0.309434149492786,0
"160",2018,"TN","co2",25.6699915879916,0.0910370100733648,0.900778153606863,-4.99535378461679,0
"161",2018,"TX","so2",8.65984412362109,0.0861275903967167,0.535818922660214,-10.3960687496754,0
