"Year","Cambium.GEA","Source","Fraction"
2041,"RFCWc","Coal",0.40069539564988
2042,"RFCWc","Coal",0.401121944258098
2043,"RFCWc","Coal",0.390828714975452
2044,"RFCWc","Coal",0.380436637354085
2045,"RFCWc","Coal",0.374817363374823
2046,"RFCWc","Coal",0.369182047372304
2047,"RFCWc","Coal",0.361239721927544
2048,"RFCWc","Coal",0.353241043594846
2049,"RFCWc","Coal",0.335239885086777
2050,"RFCWc","Coal",0.316777227811898
2022,"RMPAc","Coal",0.482676670364311
2023,"RMPAc","Coal",0.494047622035828
2024,"RMPAc","Coal",0.504862736561877
2025,"RMPAc","Coal",0.506159442877036
2026,"RMPAc","Coal",0.507409653455952
2027,"RMPAc","Coal",0.503868711302213
2028,"RMPAc","Coal",0.500409155517916
2029,"RMPAc","Coal",0.496673307831835
2030,"RMPAc","Coal",0.492997837771603
2031,"RMPAc","Coal",0.487511540564471
2032,"RMPAc","Coal",0.482069747476352
2033,"RMPAc","Coal",0.474525297809304
2034,"RMPAc","Coal",0.467133209236703
2035,"RMPAc","Coal",0.454506511760032
2036,"RMPAc","Coal",0.442114299998405
2037,"RMPAc","Coal",0.429725515472464
2038,"RMPAc","Coal",0.417638265580567
2039,"RMPAc","Coal",0.399333215045268
2040,"RMPAc","Coal",0.381258729368782
2041,"RMPAc","Coal",0.378715551948487
2042,"RMPAc","Coal",0.376238033732129
2043,"RMPAc","Coal",0.361419267418276
2044,"RMPAc","Coal",0.346875793070866
2045,"RMPAc","Coal",0.336708366473764
2046,"RMPAc","Coal",0.326808922887715
2047,"RMPAc","Coal",0.314793377004548
2048,"RMPAc","Coal",0.303065326682525
2049,"RMPAc","Coal",0.280720670917209
2050,"RMPAc","Coal",0.258890159196353
2022,"SPNOc","Coal",0.474564612937813
2023,"SPNOc","Coal",0.485981991294004
2024,"SPNOc","Coal",0.496851628786809
2025,"SPNOc","Coal",0.498778792021532
2026,"SPNOc","Coal",0.500641629119187
2027,"SPNOc","Coal",0.497768811824642
2028,"SPNOc","Coal",0.494955085700051
2029,"SPNOc","Coal",0.491795611976985
2030,"SPNOc","Coal",0.488680469607125
2031,"SPNOc","Coal",0.48390658973495
2032,"SPNOc","Coal",0.47915845006289
2033,"SPNOc","Coal",0.472422467069327
2034,"SPNOc","Coal",0.465801349427177
2035,"SPNOc","Coal",0.454232841803552
2036,"SPNOc","Coal",0.442828316570555
2037,"SPNOc","Coal",0.431383348506419
2038,"SPNOc","Coal",0.42016743451709
2039,"SPNOc","Coal",0.402906396321832
2040,"SPNOc","Coal",0.385765126463004
2041,"SPNOc","Coal",0.383634644541893
2042,"SPNOc","Coal",0.38155442733959
2043,"SPNOc","Coal",0.367486868271944
2044,"SPNOc","Coal",0.353608765641399
2045,"SPNOc","Coal",0.343943096518845
2046,"SPNOc","Coal",0.334494279812163
2047,"SPNOc","Coal",0.322913645712251
2048,"SPNOc","Coal",0.311560252995632
2049,"SPNOc","Coal",0.290060200612855
2050,"SPNOc","Coal",0.268842136135725
2022,"SPSOc","Coal",0.211673528527396
2023,"SPSOc","Coal",0.219745457845076
2024,"SPSOc","Coal",0.227639053427813
2025,"SPSOc","Coal",0.228999546544581
2026,"SPSOc","Coal",0.230320043630349
2027,"SPSOc","Coal",0.228080229521735
2028,"SPSOc","Coal",0.225903829015439
2029,"SPSOc","Coal",0.223466568517023
2030,"SPSOc","Coal",0.221084573990519
2031,"SPSOc","Coal",0.217343629603602
2032,"SPSOc","Coal",0.213676075411037
2033,"SPSOc","Coal",0.208909084953714
2034,"SPSOc","Coal",0.204300510922447
2035,"SPSOc","Coal",0.196462221669506
