fips,state_abbr,pollutant,model,season,elevated,damage
06001,CA,so2,EASIUR,spring,ground level,61400.61190415112624510459897740458345452
06001,CA,nox,EASIUR,spring,ground level,27005.366789401995387979125028148735218890
06001,CA,pm25,EASIUR,summer,ground level,1123981.8716209394070638636091461111632434
06001,CA,so2,EASIUR,summer,ground level,103540.70626338432174515306755402358939046
06001,CA,nox,EASIUR,summer,ground level,27995.717058006850076881596184250190218142
06001,CA,pm25,EASIUR,fall,ground level,751732.45204564908473198961920288114496
06001,CA,so2,EASIUR,fall,ground level,62216.1409761502065044202658082696628414
06001,CA,nox,EASIUR,fall,ground level,80535.27677038759174851513025025076930432
06001,CA,pm25,InMAP,annual,ground level,1324103.3466102317349491738515052135793768
06001,CA,so2,InMAP,annual,ground level,104966.3698444108874269740041600244167790
06001,CA,nox,InMAP,annual,ground level,56834.89136304341343868234983320321426106
06003,CA,pm25,AP2,annual,ground level,51735.64367320896589365023395725471090312
06003,CA,so2,AP2,annual,ground level,36815.856448985806232233334319340867801434
06003,CA,nox,AP2,annual,ground level,3796.198357953786543299220128388884966790
06003,CA,pm25,EASIUR,annual,ground level,88990.26038066813959692936013011362656746
06003,CA,so2,EASIUR,annual,ground level,24779.633719017744044182396136721126329232
06003,CA,nox,EASIUR,annual,ground level,5207.040270213586376933395407600252002616
06003,CA,pm25,EASIUR,winter,ground level,122420.38920982578809229171615476159456502
06003,CA,so2,EASIUR,winter,ground level,33076.91583820981238306692688160752915142
06003,CA,nox,EASIUR,winter,ground level,8150.333804070983648707198347612861721026
06003,CA,pm25,EASIUR,spring,ground level,59764.75100506795975895160786200853637728
06003,CA,so2,EASIUR,spring,ground level,17994.60729709047513006331545813141886242
06003,CA,nox,EASIUR,spring,ground level,2342.1955831362427600290643065639658991346
06003,CA,pm25,EASIUR,summer,ground level,58741.83397675865595606826093866003230226
06003,CA,so2,EASIUR,summer,ground level,20117.462956729757169570410742358319579412
06003,CA,nox,EASIUR,summer,ground level,1014.8844276017877592879253828830942898244
06003,CA,pm25,EASIUR,fall,ground level,115034.06733102090099144032539551626939892
06003,CA,so2,EASIUR,fall,ground level,27929.548784040968814580654956311834042358
06003,CA,nox,EASIUR,fall,ground level,9320.747266045238038330084864529595303774
06003,CA,pm25,InMAP,annual,ground level,32776.584029734687202120269544119946043324
06003,CA,so2,InMAP,annual,ground level,18077.81281247976153411077874529020965796
06003,CA,nox,InMAP,annual,ground level,12274.915003232289191716945054417766172462
06005,CA,pm25,AP2,annual,ground level,141563.31981587581942850182959616962803514
06005,CA,so2,AP2,annual,ground level,76738.39958102049924516542690354489328072
06005,CA,nox,AP2,annual,ground level,14040.288187985100437583262456907700502092
06005,CA,pm25,EASIUR,annual,ground level,246424.80526248116220886178466322277237184
06005,CA,so2,EASIUR,annual,ground level,36233.054962101899335453767047716550529402
06005,CA,nox,EASIUR,annual,ground level,15594.679877700195879574036227162194319648
06005,CA,pm25,EASIUR,winter,ground level,246987.42483847839279879022887751196594634
06005,CA,so2,EASIUR,winter,ground level,36801.605282274505168108898247141205859652
06005,CA,nox,EASIUR,winter,ground level,19516.271129465810052484702342122667683648
06005,CA,pm25,EASIUR,spring,ground level,213976.70891467758537398067906204820674744
06005,CA,so2,EASIUR,spring,ground level,34534.104649501797962562790779945921437670
06005,CA,nox,EASIUR,spring,ground level,10120.490884888263759957921613752706000908
06005,CA,pm25,EASIUR,summer,ground level,257266.95101908635346600700049546335009232
06005,CA,so2,EASIUR,summer,ground level,39059.51124662447795041462769578310714952
06005,CA,nox,EASIUR,summer,ground level,5225.78037280121913287754753748304535192
06005,CA,pm25,EASIUR,fall,ground level,267468.13627768306360770370004835949307490
06005,CA,so2,EASIUR,fall,ground level,34536.998670007114825142539400192738220222
06005,CA,nox,EASIUR,fall,ground level,27516.177123645527893527696906814954560798
06005,CA,pm25,InMAP,annual,ground level,84398.67368721166555816527158403660407214
06005,CA,so2,InMAP,annual,ground level,27737.866083840124946158567078597813538532
06005,CA,nox,InMAP,annual,ground level,17966.258197204527094232884511473739311572
06007,CA,pm25,AP2,annual,ground level,65666.82308483931961056416338949514634224
06007,CA,so2,AP2,annual,ground level,49755.05466195348130251731419294876141206
06007,CA,nox,AP2,annual,ground level,8265.791736633273417339128794731766186626
06007,CA,pm25,EASIUR,annual,ground level,165176.80962791476069066185442073198110464
06007,CA,so2,EASIUR,annual,ground level,36262.868801230889211363148059927106634946
06007,CA,nox,EASIUR,annual,ground level,11113.11534687079017894858630037311736182
06007,CA,pm25,EASIUR,winter,ground level,180969.418319202610513569113563312918866
06007,CA,so2,EASIUR,winter,ground level,39648.69045228358926207839802499886185122
06007,CA,nox,EASIUR,winter,ground level,19060.119639920256214121696613399408860826
06007,CA,pm25,EASIUR,spring,ground level,137937.56870355716551233321718648687839876
06007,CA,so2,EASIUR,spring,ground level,33461.890184091516589178620513405673553078
06007,CA,nox,EASIUR,spring,ground level,6000.965212161629947061622904628575839312
06007,CA,pm25,EASIUR,summer,ground level,154274.90978520215386506191608876656217068
06007,CA,so2,EASIUR,summer,ground level,41391.86761342383926479034370665896318296
06007,CA,nox,EASIUR,summer,ground level,4485.999869079306163930457106936290938128
06007,CA,pm25,EASIUR,fall,ground level,187525.34170369711287168317084436156498312
