fips,state_abbr,pollutant,model,season,elevated,damage
21019,KY,so2,EASIUR,annual,ground level,25713.09399723413044688055750451
21019,KY,nox,EASIUR,annual,ground level,7868.981318935683317067261465362
21019,KY,pm25,EASIUR,winter,ground level,161696.7637416218455676666306517
21019,KY,so2,EASIUR,winter,ground level,21319.68670345168156123313896388
21019,KY,nox,EASIUR,winter,ground level,14093.096050640752365517064399496
21019,KY,pm25,EASIUR,spring,ground level,122255.0437333476888149851863006
21019,KY,so2,EASIUR,spring,ground level,28100.53088465472056344174353385
21019,KY,nox,EASIUR,spring,ground level,7905.530430274731112867123937702
21019,KY,pm25,EASIUR,summer,ground level,136106.27381112105884688145596055
21019,KY,so2,EASIUR,summer,ground level,38727.76259885704202274742651111
21019,KY,nox,EASIUR,summer,ground level,3581.42480840712924263241480481
21019,KY,pm25,EASIUR,fall,ground level,163062.2347739552014695970337677
21019,KY,so2,EASIUR,fall,ground level,14704.39580197351340281178541597
21019,KY,nox,EASIUR,fall,ground level,5895.873986420164123523629160117
21019,KY,pm25,InMAP,annual,ground level,61444.42408858562728182268846183
21019,KY,so2,InMAP,annual,ground level,25172.62912186494876394760505487
21019,KY,nox,InMAP,annual,ground level,9780.236348344337715372012212606
21021,KY,pm25,AP2,annual,ground level,46141.30296709426490923401249703
21021,KY,so2,AP2,annual,ground level,25749.50926142073620878508233189
21021,KY,nox,AP2,annual,ground level,3933.862649994866489056028506136
21021,KY,pm25,EASIUR,annual,ground level,136502.56065112328154996004014973
21021,KY,so2,EASIUR,annual,ground level,23951.14686632743777407915596082
21021,KY,nox,EASIUR,annual,ground level,7758.715593810599895783078918148
21021,KY,pm25,EASIUR,winter,ground level,150495.4504619466085278682046587
21021,KY,so2,EASIUR,winter,ground level,23335.23347847964914366638195171
21021,KY,nox,EASIUR,winter,ground level,14103.952486328024331378068208498
21021,KY,pm25,EASIUR,spring,ground level,114497.67805739524135985014531693
21021,KY,so2,EASIUR,spring,ground level,25099.45700313271181641731502261
21021,KY,nox,EASIUR,spring,ground level,7902.446443077788757003293659589
21021,KY,pm25,EASIUR,summer,ground level,128195.42235451151309006450449128
21021,KY,so2,EASIUR,summer,ground level,33067.84461936905672450104190193
21021,KY,nox,EASIUR,summer,ground level,3382.018712089325196205862463617
21021,KY,pm25,EASIUR,fall,ground level,152821.6917306413610186674756235
21021,KY,so2,EASIUR,fall,ground level,14302.052364328159106647139204322
21021,KY,nox,EASIUR,fall,ground level,5646.444733747275823968820154447
21021,KY,pm25,InMAP,annual,ground level,37833.52088530115712731885148384
21021,KY,so2,InMAP,annual,ground level,22830.35738882204051079187087654
21021,KY,nox,InMAP,annual,ground level,9977.935187132548355056754053842
21023,KY,pm25,AP2,annual,ground level,54712.26125742110963446700414198
21023,KY,so2,AP2,annual,ground level,31826.73513325776844693214238906
21023,KY,nox,AP2,annual,ground level,4942.640546753723009063938988768
21023,KY,pm25,EASIUR,annual,ground level,162443.3163810137980934881699441
21023,KY,so2,EASIUR,annual,ground level,27202.23839461231583759450111029
21023,KY,nox,EASIUR,annual,ground level,10677.543003166001441241110959613
21023,KY,pm25,EASIUR,winter,ground level,178046.7585497669587645033654196
21023,KY,so2,EASIUR,winter,ground level,25269.16509720699198214635061272
21023,KY,nox,EASIUR,winter,ground level,17338.62224091792978508799849556
21023,KY,pm25,EASIUR,spring,ground level,129143.6377362279479842964637717
21023,KY,so2,EASIUR,spring,ground level,30017.52794683684526670393710017
21023,KY,nox,EASIUR,spring,ground level,11222.414506200143954584841456196
21023,KY,pm25,EASIUR,summer,ground level,160656.6619473510794890311484093
21023,KY,so2,EASIUR,summer,ground level,37472.16399637288950821162035611
21023,KY,nox,EASIUR,summer,ground level,6032.280132347380103550303020758
21023,KY,pm25,EASIUR,fall,ground level,181926.2072907077535937488208199
21023,KY,so2,EASIUR,fall,ground level,16050.09653803210083060423196539
21023,KY,nox,EASIUR,fall,ground level,8116.855133198537396317572052379
21023,KY,pm25,InMAP,annual,ground level,40252.49230448264876860463435071
21023,KY,so2,InMAP,annual,ground level,21877.46687957387392174830662733
21023,KY,nox,InMAP,annual,ground level,9546.183688128061551069518929028
22001,LA,pm25,AP2,annual,ground level,39706.02716561367386546572686247
22001,LA,so2,AP2,annual,ground level,19783.14725296159888343436760932
22001,LA,nox,AP2,annual,ground level,6265.620786521314623800785125677
22001,LA,pm25,EASIUR,annual,ground level,88961.90023198278158700452583801
22001,LA,so2,EASIUR,annual,ground level,17515.18225287257978117359916401
22001,LA,nox,EASIUR,annual,ground level,3845.39363144451533847504576767
22001,LA,pm25,EASIUR,winter,ground level,105813.18804667680307781215908224
22001,LA,so2,EASIUR,winter,ground level,27382.9128305439960030804089346
22001,LA,nox,EASIUR,winter,ground level,8287.951557045655545066675326856
22001,LA,pm25,EASIUR,spring,ground level,76650.80502952198897859002752815
22001,LA,so2,EASIUR,spring,ground level,17713.85312880545367507407872573
22001,LA,nox,EASIUR,spring,ground level,4161.283786061920551810629824666
22001,LA,pm25,EASIUR,summer,ground level,84027.67471055645203538114133786
22001,LA,so2,EASIUR,summer,ground level,14696.11286737883408096152276701
22001,LA,nox,EASIUR,summer,ground level,1491.89489809849403472076062005
22001,LA,pm25,EASIUR,fall,ground level,89355.93314117602751047206353938
22001,LA,so2,EASIUR,fall,ground level,10267.850184762195145239403177849
22001,LA,nox,EASIUR,fall,ground level,1440.4442845719737917936427228372
22001,LA,pm25,InMAP,annual,ground level,33815.74618753524230114013258258
22001,LA,so2,InMAP,annual,ground level,15022.85726901122729405646424141
22001,LA,nox,InMAP,annual,ground level,7780.265598481678556322256671915
22003,LA,pm25,AP2,annual,ground level,20189.92028142932768797538446132
22003,LA,so2,AP2,annual,ground level,14461.066967915184442104778770387
22003,LA,nox,AP2,annual,ground level,4627.970666943929931294521336864
22003,LA,pm25,EASIUR,annual,ground level,73329.86047679628447594538309656
22003,LA,so2,EASIUR,annual,ground level,17186.93338957140673760353757274
22003,LA,nox,EASIUR,annual,ground level,3665.090665988701054336834511929
22003,LA,pm25,EASIUR,winter,ground level,93083.0235419383131905529855722
22003,LA,so2,EASIUR,winter,ground level,25449.51935406125553746986539757
22003,LA,nox,EASIUR,winter,ground level,8201.782993959935021553334726399
22003,LA,pm25,EASIUR,spring,ground level,59739.78575719745986198801823827
22003,LA,so2,EASIUR,spring,ground level,18059.42137910434265046355307288
22003,LA,nox,EASIUR,spring,ground level,3831.963673151307101484657207788
22003,LA,pm25,EASIUR,summer,ground level,62970.58684448864216324134539739
22003,LA,so2,EASIUR,summer,ground level,15056.80853184218881872748127692
22003,LA,nox,EASIUR,summer,ground level,1233.0775974655319116452744742428
22003,LA,pm25,EASIUR,fall,ground level,77526.04576356057743376189504279
22003,LA,so2,EASIUR,fall,ground level,10181.984293277912570871894611385
22003,LA,nox,EASIUR,fall,ground level,1393.5383993780359928335631647098
22003,LA,pm25,InMAP,annual,ground level,25381.17332259209740339190129886
22003,LA,so2,InMAP,annual,ground level,15117.38088138102203772355342784
22003,LA,nox,InMAP,annual,ground level,6632.646554775505361426402944775
22005,LA,pm25,AP2,annual,ground level,35875.34764600079022157971815029
22005,LA,so2,AP2,annual,ground level,16121.29335083202930360204405825
22005,LA,nox,AP2,annual,ground level,4248.98245391802770240869151668
22005,LA,pm25,EASIUR,annual,ground level,117254.4669819323855360192732483
22005,LA,so2,EASIUR,annual,ground level,16293.65976802625285910265213778
22005,LA,nox,EASIUR,annual,ground level,5370.048948590825558910174013205
22005,LA,pm25,EASIUR,winter,ground level,131035.93793671106234912314484795
22005,LA,so2,EASIUR,winter,ground level,23276.05629219818677209700564535
22005,LA,nox,EASIUR,winter,ground level,11153.408892269139803572347996881
